ID,Organisation,Sector,Subsector,Service,Province_CODE,Municipality_CODE,Barangay,Status,Beneficiaries,Beneficiary_type
897,PRC,Relief,Non-Food Item,Plastic Mat,1444,144409,Patay,Finished,4,Families
898,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144409,Patay,Finished,4,Families
899,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144409,Patay,Finished,4,Families
900,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144409,Patay,Finished,4,Families
901,PRC,Relief,Non-Food Item,Blanket,1444,144409,Fidelisan,Finished,8,Families
902,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144409,Fidelisan,Finished,8,Families
903,PRC,Relief,Non-Food Item,Plastic Mat,1444,144409,Fidelisan,Finished,8,Families
904,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144409,Fidelisan,Finished,8,Families
905,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144409,Fidelisan,Finished,8,Families
906,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144409,Fidelisan,Finished,8,Families
907,PRC,Relief,Non-Food Item,Blanket,1444,144409,Madongo,Finished,1,Families
908,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144409,Madongo,Finished,1,Families
909,PRC,Relief,Non-Food Item,Plastic Mat,1444,144409,Madongo,Finished,1,Families
910,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144409,Madongo,Finished,1,Families
911,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144409,Madongo,Finished,1,Families
912,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144409,Madongo,Finished,1,Families
913,IFRC,Assessment,Assessment,Assessment,1401,140120,,Finished,1,Municipality
914,PRC,Health,PSS,Welfare Desk,354,35416,Sto. Nino,Finished,1,Chapter
915,PRC,Health,PSS,Welfare Desk,133,13314,Barangay 2,Finished,1,Chapter
916,IFRC,Assessment,Assessment,Assessment,1401,140121,,Finished,1,Municipality
917,IFRC,Relief,Non-Food Item,Blanket,1401,140121,,Finished,70,Families
918,IFRC,Relief,Non-Food Item,Mosquito Net,1401,140121,,Finished,70,Families
919,IFRC,Relief,Non-Food Item,Plastic Mat,1401,140121,,Finished,70,Families
920,IFRC,WASH,Non-Food Item,Jerry Can (20L),1401,140121,,Finished,70,Families
921,NZAID,WASH,Non-Food Item,Hygiene Kit,1401,140121,,Finished,70,Families
922,IFRC,Assessment,Assessment,Assessment,1401,140122,,Finished,1,Municipality
923,IFRC,Assessment,Assessment,Assessment,231,23133,,Finished,1,Municipality
924,PRC,Relief,Non-Food Item,Blanket,231,23133,San Jose,Finished,54,Families
925,PRC,Relief,Non-Food Item,Mosquito Net,231,23133,San Jose,Finished,54,Families
926,PRC,Relief,Non-Food Item,Plastic Mat,231,23133,San Jose,Finished,54,Families
927,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23133,San Jose,Finished,54,Families
928,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23133,San Jose,Finished,54,Families
929,PRC,Relief,Non-Food Item,Blanket,231,23133,Bungad,Finished,19,Families
930,PRC,Relief,Non-Food Item,Mosquito Net,231,23133,Bungad,Finished,19,Families
931,PRC,Relief,Non-Food Item,Plastic Mat,231,23133,Bungad,Finished,19,Families
932,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23133,Bungad,Finished,19,Families
933,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23133,Bungad,Finished,19,Families
934,PRC,Relief,Non-Food Item,Blanket,231,23133,Minangan Norte,Finished,30,Families
935,PRC,Relief,Non-Food Item,Mosquito Net,231,23133,Minangan Norte,Finished,30,Families
936,PRC,Relief,Non-Food Item,Plastic Mat,231,23133,Minangan Norte,Finished,30,Families
937,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23133,Minangan Norte,Finished,30,Families
938,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23133,Minangan Norte,Finished,30,Families
939,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Minanga Sur,Finished,44,Families
940,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Calamagui,Finished,17,Families
941,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Ballacayu,Finished,50,Families
942,IFRC,Relief,Non-Food Item,Blanket,231,23133,San Vicente,Finished,43,Families
943,IFRC,Relief,Non-Food Item,Mosquito Net,231,23133,San Vicente,Finished,43,Families
944,IFRC,Relief,Non-Food Item,Plastic Mat,231,23133,San Vicente,Finished,43,Families
945,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,San Vicente,Finished,43,Families
946,IFRC,Assessment,Assessment,Detailed Assessment,231,23133,,Finished,1,Municipality
947,IFRC,Relief,Non-Food Item,Blanket,231,23133,Binguang,Finished,35,Families
948,IFRC,Relief,Non-Food Item,Mosquito Net,231,23133,Binguang,Finished,35,Families
949,IFRC,Relief,Non-Food Item,Plastic Mat,231,23133,Binguang,Finished,35,Families
950,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23133,Binguang,Finished,35,Families
951,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23133,Binguang,Finished,35,Families
952,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Binguang,Finished,35,Families
953,IFRC,Relief,Non-Food Item,Blanket,231,23133,Auitan,Finished,41,Families
954,IFRC,Relief,Non-Food Item,Mosquito Net,231,23133,Auitan,Finished,41,Families
955,IFRC,Relief,Non-Food Item,Plastic Mat,231,23133,Auitan,Finished,41,Families
956,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23133,Auitan,Finished,41,Families
957,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23133,Auitan,Finished,41,Families
958,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Auitan,Finished,41,Families
959,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23133,San Vicente,Finished,43,Families
960,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23133,San Vicente,Finished,43,Families
961,IFRC,Relief,Non-Food Item,Blanket,231,23133,Annanuman,Finished,42,Families
962,IFRC,Relief,Non-Food Item,Mosquito Net,231,23133,Annanuman,Finished,42,Families
963,IFRC,Relief,Non-Food Item,Plastic Mat,231,23133,Annanuman,Finished,42,Families
964,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23133,Annanuman,Finished,42,Families
965,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23133,Annanuman,Finished,42,Families
966,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Annanuman,Finished,42,Families
967,IFRC,Relief,Non-Food Item,Blanket,231,23133,Dalena,Finished,69,Families
968,IFRC,Relief,Non-Food Item,Mosquito Net,231,23133,Dalena,Finished,69,Families
969,IFRC,Relief,Non-Food Item,Plastic Mat,231,23133,Dalena,Finished,69,Families
970,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23133,Dalena,Finished,69,Families
971,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23133,Dalena,Finished,69,Families
972,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23133,Dalena,Finished,69,Families
973,IFRC,Relief,Non-Food Item,Blanket,1401,140123,,Finished,30,Families
974,IFRC,Relief,Non-Food Item,Mosquito Net,1401,140123,,Finished,30,Families
975,IFRC,Relief,Non-Food Item,Plastic Mat,1401,140123,,Finished,30,Families
976,IFRC,WASH,Non-Food Item,Jerry Can (20L),1401,140123,,Finished,30,Families
977,NZAID,WASH,Non-Food Item,Hygiene Kit,1401,140123,,Finished,30,Families
978,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Bacneng,Finished,18,Families
979,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Baliling,Finished,8,Families
980,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Balete,Finished,1,Families
981,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Bantinan,Finished,7,Families
982,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Buyasyas,Finished,3,Families
983,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Baracbac,Finished,11,Families
984,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Poblacion,Finished,3,Families
985,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,250,25012,Villaflores,Finished,8,Families
986,Singapore Red Cross,Relief,Food Items,Food (2-3 day) Ration,250,25012,Villaflores,Finished,6,Families
987,Singapore Red Cross,Relief,Food Items,Food (2-3 day) Ration,250,25012,Baliling,Finished,7,Families
988,Singapore Red Cross,Relief,Food Items,Food (2-3 day) Ration,250,25012,Tactac,Finished,12,Families
989,German RC,Assessment,Assessment,Detailed Assessment,1481,148107,,Finished,1,Municipality
990,PRC,Relief,Non-Food Item,Blanket,1481,148107,Panay,Finished,6,Families
991,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Panay,Finished,6,Families
992,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Panay,Finished,6,Families
993,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Panay,Finished,6,Families
994,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Panay,Finished,6,Families
995,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Panay,Finished,6,Families
996,PRC,Relief,Non-Food Item,Blanket,1481,148107,San Juan,Finished,10,Families
997,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,San Juan,Finished,10,Families
998,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,San Juan,Finished,10,Families
999,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,San Juan,Finished,10,Families
1000,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,San Juan,Finished,10,Families
1001,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,San Juan,Finished,10,Families
1002,PRC,Relief,Non-Food Item,Blanket,1481,148107,Marcela,Finished,3,Families
1003,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Marcela,Finished,3,Families
1004,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Marcela,Finished,3,Families
1005,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Marcela,Finished,3,Families
1006,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Marcela,Finished,3,Families
1007,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Marcela,Finished,3,Families
1008,PRC,Relief,Non-Food Item,Blanket,1481,148107,San Mariano,Finished,4,Families
1009,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,San Mariano,Finished,4,Families
1010,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,San Mariano,Finished,4,Families
1011,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,San Mariano,Finished,4,Families
1012,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,San Mariano,Finished,4,Families
1013,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,San Mariano,Finished,4,Families
1014,PRC,Relief,Non-Food Item,Blanket,1481,148107,Nueva,Finished,12,Families
1015,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Nueva,Finished,12,Families
1016,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Nueva,Finished,12,Families
1017,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Nueva,Finished,12,Families
1018,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Nueva,Finished,12,Families
1019,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Nueva,Finished,12,Families
1020,PRC,Relief,Non-Food Item,Blanket,1481,148107,San Carlos,Finished,6,Families
1021,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,San Carlos,Finished,6,Families
1022,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,San Carlos,Finished,6,Families
1023,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,San Carlos,Finished,6,Families
1024,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,San Carlos,Finished,6,Families
1025,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,San Carlos,Finished,6,Families
1026,PRC,Relief,Non-Food Item,Blanket,1481,148107,Sipa,Finished,6,Families
1027,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Sipa,Finished,6,Families
1028,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Sipa,Finished,6,Families
1029,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Sipa,Finished,6,Families
1030,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Sipa,Finished,6,Families
1031,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Sipa,Finished,6,Families
1032,PRC,Relief,Non-Food Item,Blanket,1481,148107,Emiliana,Finished,17,Families
1033,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Emiliana,Finished,17,Families
1034,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Emiliana,Finished,17,Families
1035,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Emiliana,Finished,17,Families
1036,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Emiliana,Finished,17,Families
1037,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Emiliana,Finished,17,Families
1038,PRC,Relief,Non-Food Item,Blanket,1481,148107,Consuelo,Finished,3,Families
1039,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Consuelo,Finished,3,Families
1040,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Consuelo,Finished,3,Families
1041,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Consuelo,Finished,3,Families
1042,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Consuelo,Finished,3,Families
1043,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Consuelo,Finished,3,Families
1044,PRC,Relief,Non-Food Item,Blanket,1481,148107,Malekkeg,Finished,11,Families
1045,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Malekkeg,Finished,11,Families
1046,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Malekkeg,Finished,11,Families
1047,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Malekkeg,Finished,11,Families
1048,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Malekkeg,Finished,11,Families
1049,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Malekkeg,Finished,11,Families
1050,PRC,Relief,Non-Food Item,Blanket,1481,148107,Imelda,Finished,1,Families
1051,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Imelda,Finished,1,Families
1052,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Imelda,Finished,1,Families
1053,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Imelda,Finished,1,Families
1054,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Imelda,Finished,1,Families
1055,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Imelda,Finished,1,Families
1056,PRC,Relief,Non-Food Item,Blanket,1481,148107,Barocboc,Finished,8,Families
1057,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,Barocboc,Finished,8,Families
1058,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,Barocboc,Finished,8,Families
1059,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,Barocboc,Finished,8,Families
1060,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,Barocboc,Finished,8,Families
1061,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,Barocboc,Finished,8,Families
1062,PRC,Relief,Non-Food Item,Blanket,1481,148107,San Antonio,Finished,3,Families
1063,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148107,San Antonio,Finished,3,Families
1064,PRC,Relief,Non-Food Item,Plastic Mat,1481,148107,San Antonio,Finished,3,Families
1065,NZAID,WASH,Non-Food Item,Jerry Can (20L),1481,148107,San Antonio,Finished,3,Families
1066,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148107,San Antonio,Finished,3,Families
1067,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148107,San Antonio,Finished,3,Families
1068,IFRC,Assessment,Assessment,Assessment,231,23134,,Finished,1,Municipality
1069,PRC,Relief,Non-Food Item,Blanket,231,23134,Quigabian,Finished,60,Families
1070,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,Quigabian,Finished,60,Families
1071,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,Quigabian,Finished,60,Families
1072,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Quigabian,Finished,60,Families
1073,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Quigabian,Finished,60,Families
1074,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Buenavista,Finished,34,Families
1075,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Buenavista,Finished,34,Families
1076,PRC,Relief,Non-Food Item,Blanket,231,23134,Buenavista,Finished,34,Families
1077,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,Buenavista,Finished,34,Families
1078,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,Buenavista,Finished,34,Families
1079,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,San Rafael East ,Finished,18,Families
1080,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,San Rafael East ,Finished,18,Families
1081,PRC,Relief,Non-Food Item,Blanket,231,23134,San Rafael East ,Finished,18,Families
1082,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,San Rafael East ,Finished,18,Families
1083,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,San Rafael East ,Finished,18,Families
1084,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Poblacion 3,Finished,60,Families
1085,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Poblacion 3,Finished,60,Families
1086,PRC,Relief,Non-Food Item,Blanket,231,23134,Poblacion 3,Finished,60,Families
1087,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,Poblacion 3,Finished,60,Families
1088,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,Poblacion 3,Finished,60,Families
1089,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23134,Bangad,Finished,69,Families
1090,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,San Isidro West,Finished,32,Families
1091,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,San Isidro West,Finished,32,Families
1092,PRC,Relief,Non-Food Item,Blanket,231,23134,San Isidro West,Finished,32,Families
1093,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,San Isidro West,Finished,32,Families
1094,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,San Isidro West,Finished,32,Families
1095,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,San Isidro East,Finished,28,Families
1096,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,San Isidro East,Finished,28,Families
1097,PRC,Relief,Non-Food Item,Blanket,231,23134,San Isidro East,Finished,28,Families
1098,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,San Isidro East,Finished,28,Families
1099,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,San Isidro East,Finished,28,Families
1100,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Poblacion 1,Finished,24,Families
1101,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Poblacion 1,Finished,24,Families
1102,PRC,Relief,Non-Food Item,Blanket,231,23134,Poblacion 1,Finished,24,Families
1103,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,Poblacion 1,Finished,24,Families
1104,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,Poblacion 1,Finished,24,Families
1105,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Calamagui North,Finished,48,Families
1106,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Calamagui North,Finished,48,Families
1107,PRC,Relief,Non-Food Item,Blanket,231,23134,Calamagui North,Finished,48,Families
1108,PRC,Relief,Non-Food Item,Mosquito Net,231,23134,Calamagui North,Finished,48,Families
1109,PRC,Relief,Non-Food Item,Plastic Mat,231,23134,Calamagui North,Finished,48,Families
1110,IFRC,Relief,Non-Food Item,Blanket,231,23134,Divisoria,Finished,51,Families
1111,IFRC,Relief,Non-Food Item,Mosquito Net,231,23134,Divisoria,Finished,51,Families
1112,IFRC,Relief,Non-Food Item,Plastic Mat,231,23134,Divisoria,Finished,51,Families
1113,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,Divisoria,Finished,51,Families
1114,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Divisoria,Finished,51,Families
1115,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23134,Divisoria,Finished,51,Families
1116,IFRC,Relief,Non-Food Item,Blanket,231,23134,Naganakan,Finished,84,Families
1117,IFRC,Relief,Non-Food Item,Mosquito Net,231,23134,Naganakan,Finished,84,Families
1118,IFRC,Relief,Non-Food Item,Plastic Mat,231,23134,Naganakan,Finished,84,Families
1119,PRC,WASH,Non-Food Item,Jerry Can (20L),231,23134,Naganakan,Finished,84,Families
1120,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23134,Naganakan,Finished,84,Families
1121,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23134,Naganakan,Finished,84,Families
1122,IFRC,Relief,Non-Food Item,Blanket,231,23134,San Antonio,Finished,51,Families
1123,IFRC,Relief,Non-Food Item,Mosquito Net,231,23134,San Antonio,Finished,51,Families
1124,IFRC,Relief,Non-Food Item,Plastic Mat,231,23134,San Antonio,Finished,51,Families
1125,NZAID,WASH,Non-Food Item,Jerry Can (20L),231,23134,San Antonio,Finished,51,Families
1126,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23134,San Antonio,Finished,51,Families
1127,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23134,San Antonio,Finished,51,Families
1128,IFRC,Assessment,Assessment,Detailed Assessment,231,23134,,Finished,1,Municipality
1129,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23134,San Antonio,Finished,9,Families
1130,IFRC,Assessment,Assessment,Assessment,231,23136,,Finished,1,Municipality
1131,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Canogan Norte,Finished,20,Families
1132,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Canogan Sur,Finished,35,Families
1133,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,San Vicente,Finished,31,Families
1134,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Bagutari,Finished,40,Families
1135,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,San Roque,Finished,30,Families
1136,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,San Rafael Alto,Finished,39,Families
1137,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Biga Occidental,Finished,52,Families
1138,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Biga Oriental,Finished,34,Families
1139,PRC,Relief,Non-Food Item,Blanket,231,23136,Antagan,Finished,28,Families
1140,PRC,Relief,Non-Food Item,Mosquito Net,231,23136,Antagan,Finished,28,Families
1141,PRC,Relief,Non-Food Item,Plastic Mat,231,23136,Antaga,Finished,28,Families
1142,PRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Antagan,Finished,28,Families
1143,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23136,Antagan,Finished,28,Families
1144,IFRC,Relief,Non-Food Item,Blanket,231,23136,Calinauan Centro,Finished,22,Families
1145,IFRC,Relief,Non-Food Item,Mosquito Net,231,23136,Calinauan Centro,Finished,22,Families
1146,IFRC,Relief,Non-Food Item,Plastic Mat,231,23136,Calinauan Centro,Finished,22,Families
1147,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Calinauan Centro,Finished,22,Families
1148,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23136,Calinauan Centro,Finished,22,Families
1149,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Calinauan Centro,Finished,22,Families
1150,IFRC,Relief,Non-Food Item,Blanket,231,23136,Calinauan Norte,Finished,9,Families
1151,IFRC,Relief,Non-Food Item,Mosquito Net,231,23136,Calinauan Norte,Finished,9,Families
1152,IFRC,Relief,Non-Food Item,Plastic Mat,231,23136,Calinauan Norte,Finished,9,Families
1153,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Calinauan Norte,Finished,9,Families
1154,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23136,Calinauan Norte,Finished,9,Families
1155,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Calinauan Norte,Finished,9,Families
1156,IFRC,Relief,Non-Food Item,Blanket,231,23136,Canogan Alto,Finished,37,Families
1157,IFRC,Relief,Non-Food Item,Mosquito Net,231,23136,Canogan Alto,Finished,37,Families
1158,IFRC,Relief,Non-Food Item,Plastic Mat,231,23136,Canogan Alto,Finished,37,Families
1159,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Canogan Alto,Finished,37,Families
1160,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23136,Canogan Alto,Finished,37,Families
1161,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Canogan Alto,Finished,37,Families
1162,PRC,Relief,Non-Food Item,Blanket,231,23136,Bubug,Finished,17,Families
1163,PRC,Relief,Non-Food Item,Mosquito Net,231,23136,Bubug,Finished,17,Families
1164,PRC,Relief,Non-Food Item,Plastic Mat,231,23136,Bubug,Finished,17,Families
1165,PRC,Relief,Non-Food Item,Blanket,231,23136,Calinaoan Malasin,Finished,16,Families
1166,PRC,Relief,Non-Food Item,Mosquito Net,231,23136,Calinaoan Malasin,Finished,16,Families
1167,PRC,Relief,Non-Food Item,Plastic Mat,231,23136,Calinaoan Malasin,Finished,16,Families
1168,PRC,Relief,Non-Food Item,Blanket,231,23136,Malapagay,Finished,14,Families
1169,PRC,Relief,Non-Food Item,Mosquito Net,231,23136,Malapagay,Finished,14,Families
1170,PRC,Relief,Non-Food Item,Plastic Mat,231,23136,Malapagay,Finished,14,Families
1171,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Calinaoan malasin,Finished,16,Families
1172,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Malapagay,Finished,14,Families
1173,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Bubug,Finished,17,Families
1174,IFRC,Relief,Non-Food Item,Blanket,231,23136,Rafael Abajo,Finished,23,Families
1175,IFRC,Relief,Non-Food Item,Mosquito Net,231,23136,Rafael Abajo,Finished,23,Families
1176,IFRC,Relief,Non-Food Item,Plastic Mat,231,23136,Rafael Abajo,Finished,23,Families
1177,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Rafael Abajo,Finished,23,Families
1178,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23136,Rafael Abajo,Finished,23,Families
1179,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Rafael Abajo,Finished,23,Families
1180,IFRC,Relief,Non-Food Item,Blanket,231,23136,Amaguan,Finished,39,Families
1181,IFRC,Relief,Non-Food Item,Mosquito Net,231,23136,Amaguan,Finished,39,Families
1182,IFRC,Relief,Non-Food Item,Plastic Mat,231,23136,Amaguan,Finished,39,Families
1183,IFRC,WASH,Non-Food Item,Jerry Can (20L),231,23136,Amaguan,Finished,39,Families
1184,IFRC,WASH,Non-Food Item,Hygiene Kit,231,23136,Amaguan,Finished,39,Families
1185,IFRC,Shelter,Non-Food Item,Tarpaulin,231,23136,Amaguan,Finished,39,Families
1186,NZAID,WASH,Non-Food Item,Hygiene Kit,231,23136,Bubug,Finished,17,Families
